"","FuncCalls","LogicInsts","TransferInsts","BasicBlocks","Edges","IncommingCalls","Intrs","between"
"0",0,23,25,19,33,2,56,0.14362
"0",0,35,47,36,61,1,111,0.07421
"0",0,2,3,2,1,9,8,0.0
"0",2,5,13,8,11,2,26,0.05655
"0",1,3,9,5,6,10,23,0.06667
"0",5,10,34,16,23,1,69,0.01577
"0",4,1,22,6,7,24,36,0.05
"0",3,0,29,6,7,1,43,0.05
"0",19,17,108,42,65,4,195,0.08042
"0",3,1,16,3,3,10,29,0.0
"0",2,1,15,3,3,22,28,0.0
"0",7,1,30,6,7,13,46,0.04167
"0",8,1,30,6,7,7,46,0.04167
"0",4,3,27,10,12,10,44,0.04722
"0",4,2,35,10,12,26,50,0.06667
"0",6,0,26,4,4,14,33,0.04167
"0",9,3,43,13,16,7,63,0.04429
"0",0,9,17,13,19,7,35,0.06177
"0",3,1,16,5,6,1,28,0.03333
"0",7,4,38,10,14,0,67,0.05139
"0",3,5,41,19,28,3,80,0.06158
"0",1,5,10,6,8,2,33,0.05833
"0",3,19,74,22,35,2,113,0.01721
"0",4,23,46,26,42,2,140,0.12135
"0",9,33,105,40,68,3,206,0.03013
"0",0,0,3,2,1,0,4,0.0
"0",0,0,3,2,1,2,4,0.0
"0",1,1,9,3,3,0,13,0.0
"0",1,2,7,3,3,0,11,0.0
"0",13,42,140,55,87,2,278,0.09546
"0",4,0,20,5,6,1,30,0.03333
"0",2,0,10,4,4,15,17,0.04167
"0",0,4,4,3,2,11,16,0.16667
"0",4,7,25,12,18,23,42,0.04848
"0",1,0,3,1,0,3,6,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,4,5,0.0
"0",1,0,2,1,0,31,5,0.0
"0",1,0,2,1,0,16,5,0.0
"0",6,9,24,11,17,2,43,0.0697
"0",0,3,2,1,0,6,18,0.0
"0",1,1,5,3,3,0,10,0.0
"0",2,5,8,7,9,6,25,0.07619
"0",14,6,72,19,26,13,111,0.04059
"0",1,0,2,1,0,3,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",6,3,22,7,10,0,38,0.05714
"0",6,4,36,12,16,9,59,0.04318
"0",3,1,14,5,6,0,26,0.05
"0",4,2,15,5,7,0,24,0.06667
"0",7,0,25,7,9,0,41,0.05238
"0",7,0,25,7,9,0,41,0.05238
"0",7,0,25,7,9,0,41,0.05238
"0",6,3,22,7,10,0,38,0.05714
"0",6,3,22,7,10,0,38,0.05714
"0",1,0,2,1,0,9,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,6,5,0.0
"0",1,0,2,1,0,3,5,0.0
"0",1,1,6,3,3,0,12,0.0
"0",1,0,3,1,0,0,6,0.0
"0",1,0,2,1,0,7,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,3,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,3,1,0,3,6,0.0
"0",1,0,2,1,0,10,5,0.0
"0",1,0,2,1,0,4,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",9,1,31,8,11,2,43,0.05952
"0",3,4,16,5,6,0,27,0.06667
"0",2,2,8,6,7,0,15,0.075
"0",1,0,4,1,0,1,8,0.0
"0",4,4,20,9,12,0,36,0.08929
"0",0,0,2,1,0,0,4,0.0
"0",0,0,1,1,0,0,3,0.0
"0",1,0,2,1,0,0,6,0.0
"0",1,10,22,10,14,0,49,0.08333
"0",2,13,36,15,22,0,71,0.05128
"0",1,1,4,1,0,0,10,0.0
"0",3,2,19,6,7,2,31,0.125
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,4,0.0
"0",4,2,9,4,5,0,20,0.04167
"0",7,3,29,7,9,1,49,0.0381
"0",1,0,3,1,0,14,6,0.0
"0",1,0,3,1,0,1,6,0.0
"0",1,0,2,1,0,21,5,0.0
"0",1,0,2,1,0,11,5,0.0
"0",1,0,2,1,0,4,5,0.0
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,30,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",23,28,101,46,74,2,219,0.1146
"0",14,9,55,19,29,0,105,0.07241
"0",2,3,9,6,8,10,22,0.06667
"0",18,10,51,16,23,0,114,0.09792
"0",12,5,29,8,11,0,59,0.02381
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,8,1,0,0,15,0.0
"0",1,0,3,1,0,0,6,0.0
"0",1,0,2,1,0,115,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,3,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,14,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,7,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",2,1,9,3,3,0,15,0.0
"0",3,0,14,5,7,0,24,0.06667
"0",0,3,5,4,4,2,13,0.04167
"0",0,3,5,4,4,1,13,0.04167
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,4,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,2,6,4,5,1,15,0.04167
"0",1,2,6,4,5,1,15,0.04167
"0",4,8,25,15,23,4,50,0.02015
"0",4,5,18,10,15,1,36,0.05694
"0",4,5,18,10,15,1,36,0.05694
"0",4,8,25,15,23,2,50,0.02015
"0",0,1,4,1,0,2,9,0.0
"0",0,1,5,1,0,0,10,0.0
"0",0,1,1,1,0,0,7,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",1,0,3,1,0,0,12,0.0
"0",14,16,53,17,28,0,107,0.10025
"0",26,47,123,46,69,0,272,0.05765
"0",1,3,6,4,5,0,14,0.04167
"0",1,0,2,1,0,0,8,0.0
"0",1,1,2,1,0,0,6,0.0
"0",1,1,10,3,3,0,19,0.0
"0",2,1,17,3,3,1,22,0.0
"0",3,3,13,5,7,1,30,0.05
"0",1,0,3,1,0,0,6,0.0
"0",1,0,2,1,0,25,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",6,5,14,4,5,3,31,0.04167
"0",2,0,14,4,4,2,29,0.04167
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,1,6,3,3,0,11,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",11,9,61,20,30,5,92,0.04342
"0",11,5,49,9,12,0,66,0.04563
"0",47,43,195,63,103,1,333,0.05456
"0",47,33,173,51,84,2,298,0.09176
"0",0,0,1,2,1,2,1,0.0
"0",6,0,24,4,4,0,31,0.04167
"0",2,11,32,16,25,6,63,0.08214
"0",6,12,43,21,32,2,79,0.10777
"0",2,20,27,21,37,2,111,0.10952
"0",2,29,44,35,61,14,174,0.10973
"0",1,2,8,7,6,14,16,0.02857
"0",4,8,30,10,15,2,53,0.09722
"0",14,8,49,13,21,1,89,0.08217
"0",10,16,58,19,31,10,100,0.06003
"0",37,46,171,53,93,4,284,0.04089
"0",6,0,28,4,4,0,35,0.04167
"0",37,30,143,35,62,2,237,0.1124
"0",6,0,24,4,4,0,31,0.04167
"0",0,0,1,2,1,8,1,0.0
"0",20,12,84,25,36,2,148,0.0687
"0",27,3,73,10,12,4,122,0.10278
"0",6,0,24,4,4,0,31,0.04167
"0",10,17,66,17,27,27,120,0.06544
"0",19,11,62,16,28,1,127,0.0744
"0",3,7,31,16,25,1,63,0.02946
"0",2,14,39,26,40,2,82,0.01449
"0",14,28,105,37,67,3,163,0.00824
"0",0,0,2,2,1,2,2,0.0
"0",1,1,7,1,0,178,15,0.0
"0",4,9,31,20,33,6,65,0.02632
"0",10,20,84,33,56,4,132,0.01662
"0",5,3,19,7,8,7,34,0.06667
"0",0,0,2,2,1,6,2,0.0
"0",1,0,4,1,0,187,10,0.0
"0",3,28,59,39,63,3,131,0.03874
"0",6,12,48,12,18,2,76,0.05076
"0",1,2,4,1,0,0,13,0.0
"0",16,28,166,47,78,15,272,0.01674
"0",32,35,157,52,78,5,299,0.05795
"0",1,0,4,1,0,0,9,0.0
"0",4,1,25,7,10,157,44,0.05714
"0",4,1,25,7,10,5,44,0.05714
"0",0,1,2,1,0,3,5,0.0
"0",17,31,113,48,77,1,207,0.02358
"0",5,19,38,17,25,9,140,0.04681
"0",9,19,70,28,43,2,157,0.07077
"0",16,27,124,46,70,2,299,0.03239
"0",43,64,311,107,170,5,607,0.00719
"0",18,20,99,39,58,2,209,0.03219
"0",9,9,60,22,32,4,125,0.04004
"0",1,0,3,1,0,0,11,0.0
"0",1,1,6,1,0,152,21,0.0
"0",0,0,1,1,0,3,4,0.0
"0",0,0,1,1,0,2,5,0.0
"0",0,4,7,5,4,1,19,0.16667
"0",0,1,1,1,0,11,6,0.0
"0",3,10,26,16,25,6,58,0.05298
"0",1,7,15,11,17,1,39,0.08586
"0",1,5,9,7,11,1,25,0.09524
"0",3,6,21,9,14,1,39,0.07937
"0",1,5,10,7,10,2,29,0.0619
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,6,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,26,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,20,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,18,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,13,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,20,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,8,5,0.0
"0",1,0,2,1,0,5,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,13,5,0.0
"0",1,0,2,1,0,5,5,0.0
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,54,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,31,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,4,5,0.0
"0",1,0,2,1,0,3,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,18,5,0.0
"0",1,0,2,1,0,9,5,0.0
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,14,5,0.0
"0",0,0,1,1,0,0,6,0.0
"0",0,0,1,1,0,0,6,0.0
"0",0,6,5,3,3,8,25,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,1,1,0,0,45,0.0
"0",0,0,1,1,0,1,10,0.0
"0",0,0,1,1,0,2,4,0.0
"0",0,0,1,1,0,2,10,0.0
"0",0,0,1,1,0,3,2,0.0
"0",0,0,1,1,0,2,2,0.0
"0",3,3,7,4,5,2,16,0.04167
"0",5,6,28,10,15,1,65,0.05
"0",3,3,12,7,9,0,26,0.05238
"0",1,2,6,5,6,1,15,0.05
"0",5,3,26,12,19,5,53,0.10985
"0",1,1,4,3,3,1,10,0.0
"0",8,9,38,18,26,9,68,0.09109
"0",5,3,25,8,11,0,63,0.0506
"0",9,34,106,46,74,2,218,0.138
"0",4,9,35,15,24,11,74,0.08608
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,3,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,4,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",19,7,87,15,23,2,150,0.0674
"0",37,11,143,26,40,2,255,0.05423
"0",9,3,39,10,13,0,74,0.04722
"0",9,3,38,10,13,1,75,0.04722
"0",35,12,133,24,37,1,235,0.05715
"0",0,0,1,2,1,0,1,0.0
"0",0,0,2,1,0,0,2,0.0
"0",6,6,17,7,10,2,36,0.07619
"0",4,2,21,7,9,4,44,0.0381
"0",14,12,61,25,36,0,152,0.03833
"0",1,0,3,1,0,1,6,0.0
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,6,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",2,4,24,9,11,3,59,0.03968
"0",61,54,272,93,148,4,523,0.0111
"0",4,7,43,17,28,2,77,0.04412
"0",4,4,30,10,15,0,49,0.04861
"0",16,22,134,45,74,0,223,0.03938
"0",2,1,8,3,3,1,14,0.0
"0",0,4,1,1,0,2,10,0.0
"0",51,96,293,130,217,4,603,0.11976
"0",1,0,5,1,0,5,15,0.0
"0",1,0,5,1,0,0,14,0.0
"0",0,4,8,7,9,0,17,0.08095
"0",0,4,8,7,9,15,17,0.08095
"0",0,13,31,17,23,29,68,0.11176
"0",0,0,4,1,0,4,9,0.0
"0",0,3,11,8,11,31,20,0.10714
"0",0,9,17,13,19,3,37,0.05594
"0",0,0,1,1,0,6,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,7,2,0.0
"0",3,0,13,1,0,5,24,0.0
"0",1,1,5,3,3,17,16,0.0
"0",2,2,8,6,8,65,15,0.06667
"0",1,1,5,1,0,11,11,0.0
"0",2,0,13,4,4,45,26,0.04167
"0",2,23,44,30,46,24,102,0.06034
"0",1,5,19,6,9,3,51,0.06667
"0",5,6,34,14,20,47,62,0.06227
"0",1,1,7,4,5,3,17,0.04167
"0",0,9,17,13,19,0,37,0.05594
"0",2,0,13,4,4,17,26,0.04167
"0",4,0,21,6,8,18,41,0.05
"0",3,0,8,3,3,1,14,0.0
"0",0,0,1,1,0,0,3,0.0
"0",0,0,1,1,0,0,3,0.0
"0",0,0,1,1,0,0,6,0.0
"0",0,0,1,1,0,0,4,0.0
"0",1,1,3,1,0,0,10,0.0
"0",1,1,2,1,0,0,6,0.0
"0",3,1,14,5,7,0,29,0.06667
"0",6,6,31,12,18,2,54,0.03258
"0",5,7,29,8,11,2,67,0.06548
"0",8,10,47,16,23,0,91,0.04375
"0",2,3,14,5,6,1,27,0.05
"0",10,10,57,18,26,1,114,0.06597
"0",11,0,50,5,6,1,70,0.05
"0",3,1,18,5,6,1,22,0.05
"0",1,0,2,1,0,5,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,3,5,0.0
"0",16,9,68,18,25,1,102,0.03758
"0",4,0,23,5,6,2,32,0.03333
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",19,14,70,20,33,3,114,0.0693
"0",33,11,114,26,40,0,172,0.05141
"0",31,10,108,23,36,2,164,0.05844
"0",0,6,12,8,11,6,36,0.04167
"0",1,2,6,4,5,0,15,0.04167
"0",4,6,24,9,14,5,43,0.05754
"0",1,0,2,1,0,17,5,0.0
"0",1,0,2,1,0,2,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,0,2,1,0,3,5,0.0
"0",16,9,70,22,32,0,130,0.03074
"0",39,41,151,58,95,6,307,0.06658
"0",6,0,28,4,4,0,35,0.04167
"0",3,3,14,5,7,4,25,0.05
"0",47,29,216,61,93,4,405,0.05085
"0",6,0,28,4,4,0,37,0.04167
"0",21,16,93,25,40,3,161,0.06413
"0",6,0,28,4,4,0,37,0.04167
"0",10,29,94,38,61,4,182,0.05959
"0",6,0,28,4,4,19,39,0.04167
"0",4,4,23,6,8,2,44,0.08333
"0",3,3,15,4,5,1,26,0.04167
"0",8,4,41,9,11,5,57,0.06548
"0",8,4,39,8,10,2,55,0.07143
"0",38,15,166,39,54,29,299,0.03492
"0",6,0,27,4,4,23,45,0.04167
"0",15,7,75,14,20,2,134,0.07555
"0",40,36,133,48,87,3,253,0.10339
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,4,1,0,0,18,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,4,1,0,0,18,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,4,1,0,0,18,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,4,16,0.0
"0",1,0,5,1,0,3,16,0.0
"0",1,0,5,1,0,1,16,0.0
"0",1,0,4,1,0,2,18,0.0
"0",1,0,5,1,0,2,16,0.0
"0",1,0,5,1,0,1,16,0.0
"0",1,0,5,1,0,1,16,0.0
"0",1,0,4,1,0,3,18,0.0
"0",1,0,5,1,0,1,16,0.0
"0",1,0,5,1,0,1,16,0.0
"0",1,0,4,1,0,3,18,0.0
"0",1,0,5,1,0,1,16,0.0
"0",1,0,5,1,0,3,16,0.0
"0",1,0,5,1,0,3,16,0.0
"0",1,0,5,1,0,1,16,0.0
"0",1,0,5,1,0,2,16,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,1,11,0.0
"0",1,0,4,1,0,3,11,0.0
"0",1,0,4,1,0,1,11,0.0
"0",1,0,4,1,0,1,11,0.0
"0",1,0,4,1,0,3,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,1,11,0.0
"0",1,0,4,1,0,1,11,0.0
"0",1,0,4,1,0,2,11,0.0
"0",1,0,4,1,0,3,11,0.0
"0",1,0,4,1,0,3,11,0.0
"0",4,2,15,5,7,0,22,0.06667
"0",4,2,15,5,7,0,22,0.06667
"0",4,2,15,5,7,2,22,0.06667
"0",4,2,15,5,7,1,22,0.06667
"0",4,2,15,5,7,0,22,0.06667
"0",4,2,15,5,7,0,22,0.06667
"0",3,0,8,3,3,1,14,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,17,16,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,10,11,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,1,16,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,5,11,0.0
"0",3,1,22,5,6,20,43,0.06667
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,1,16,0.0
"0",1,0,5,1,0,1,16,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,1,11,0.0
"0",1,0,4,1,0,1,11,0.0
"0",9,6,49,12,17,1,68,0.0697
"0",4,0,22,4,4,0,29,0.04167
"0",15,8,87,21,28,8,136,0.02995
"0",4,0,23,4,4,0,38,0.04167
"0",1,0,5,1,0,0,16,0.0
"0",1,0,4,1,0,0,16,0.0
"0",1,0,4,1,0,2,16,0.0
"0",1,0,6,1,0,0,18,0.0
"0",4,0,22,4,4,0,37,0.04167
"0",4,0,22,4,4,0,37,0.04167
"0",4,0,23,4,4,0,38,0.04167
"0",2,2,15,5,6,2,33,0.05
"0",9,5,33,12,18,3,70,0.07045
"0",3,2,20,5,6,5,40,0.05
"0",20,10,80,23,35,9,140,0.0384
"0",6,0,28,4,4,3,35,0.04167
"0",6,2,34,8,10,0,57,0.04762
"0",6,18,65,24,36,2,135,0.03286
"0",3,4,20,7,10,13,45,0.08571
"0",35,28,167,44,67,5,363,0.04558
"0",3,1,15,5,6,2,25,0.05
"0",7,4,34,7,10,2,43,0.06667
"0",17,14,109,25,38,1,255,0.07275
"0",4,1,19,5,6,2,34,0.05
"0",3,1,16,5,6,2,26,0.05
"0",27,21,109,34,57,2,199,0.07339
"0",30,31,132,44,76,2,259,0.0858
"0",10,7,56,15,20,2,106,0.05788
"0",0,0,2,2,1,1,2,0.0
"0",0,0,2,2,1,1,2,0.0
"0",5,6,30,11,14,3,68,0.05354
"0",0,0,2,2,1,0,2,0.0
"0",0,0,2,2,1,0,2,0.0
"0",22,20,111,25,38,1,218,0.06754
"0",11,16,63,14,19,1,126,0.03663
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,5,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",6,8,31,9,14,2,46,0.05556
"0",7,2,25,5,6,3,33,0.05
"0",0,0,1,1,0,24,3,0.0
"0",0,0,1,1,0,36,3,0.0
"0",0,0,1,1,0,14,3,0.0
"0",0,1,1,1,0,3,5,0.0
"0",1,2,6,5,6,56,12,0.05
"0",8,6,29,6,8,2,47,0.05833
"0",0,0,1,2,1,1,3,0.0
"0",0,0,1,2,1,1,3,0.0
"0",3,4,12,3,3,2,29,0.0
"0",3,6,20,10,15,20,37,0.05139
"0",1,0,3,1,0,1,7,0.0
"0",3,0,12,1,0,4,16,0.0
"0",10,7,37,7,10,0,59,0.06667
"0",6,7,37,14,20,17,61,0.04579
"0",3,4,12,3,3,1,31,0.0
"0",3,4,12,3,3,1,31,0.0
"0",5,9,32,14,22,3,54,0.15247
"0",6,10,35,17,27,5,67,0.1652
"0",3,6,18,10,15,3,39,0.05139
"0",3,6,18,10,15,3,39,0.05139
"0",3,6,18,10,15,0,39,0.05139
"0",4,7,22,12,19,0,46,0.05758
"0",17,31,98,45,68,19,252,0.09601
"0",0,3,8,6,7,2,16,0.04167
"0",0,0,1,1,0,0,3,0.0
"0",0,0,1,1,0,0,3,0.0
"0",1,0,3,1,0,1,12,0.0
"0",1,0,3,1,0,1,12,0.0
"0",1,0,3,1,0,0,12,0.0
"0",1,0,3,1,0,0,8,0.0
"0",1,0,2,1,0,0,6,0.0
"0",1,0,2,1,0,1,6,0.0
"0",1,0,2,1,0,0,6,0.0
"0",1,0,2,1,0,0,6,0.0
"0",1,0,2,1,0,0,6,0.0
"0",11,6,39,13,20,0,62,0.06702
"0",1,2,6,5,6,10,12,0.05
"0",10,5,44,9,14,2,64,0.05556
"0",5,9,26,15,24,4,58,0.07839
"0",11,6,38,13,20,2,61,0.06702
"0",8,5,53,16,23,1,77,0.03512
"0",7,2,29,4,4,1,41,0.04167
"0",8,0,35,8,10,2,50,0.05952
"0",1,2,6,5,6,2,12,0.05
"0",1,2,6,5,6,1,11,0.05
"0",0,0,1,1,0,0,1,0.0
"0",0,0,1,1,0,11,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,3,2,0.0
"0",0,0,1,1,0,3,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,4,2,0.0
"0",0,0,1,1,0,1,4,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",1,1,4,1,0,1,9,0.0
"0",2,0,6,1,0,5,10,0.0
"0",1,0,3,1,0,0,6,0.0
"0",1,0,2,1,0,1,5,0.0
